,ntoskrnl.exe,ntoskrnl.exe.1
144902,152.0,118
144903,122.0,89
144904,30.0,89
144905,152.0,118
144906,30.0,118
144907,30.0,118
144908,122.0,94
144909,177.0,116
144910,122.0,35
144911,137.0,89
144912,55.0,35
144913,182.0,62
144914,177.0,118
144915,182.0,118
144916,30.0,118
144917,137.0,89
144918,30.0,89
144919,30.0,118
144920,177.0,118
144921,30.0,118
144922,30.0,94
144923,152.0,116
144924,55.0,35
144925,179.0,89
144926,184.0,35
144927,179.0,62
144928,55.0,118
144929,179.0,118
144930,55.0,118
144931,152.0,89
144932,127.0,89
144933,162.0,118
144934,162.0,118
144935,55.0,118
144936,152.0,94
144937,179.0,116
144938,179.0,35
144939,55.0,89
144940,162.0,35
144941,162.0,62
144942,55.0,118
144943,165.0,118
144944,122.0,118
144945,122.0,89
144946,122.0,89
144947,34.0,118
144948,152.0,118
144949,122.0,118
144950,152.0,94
144951,122.0,116
144952,122.0,35
144953,177.0,89
144954,177.0,35
144955,55.0,62
144956,55.0,118
144957,143.0,118
144958,55.0,118
144959,160.0,89
144960,143.0,89
144961,143.0,118
144962,143.0,118
144963,55.0,118
144964,55.0,94
144965,65.0,116
144966,127.0,35
144967,41.0,89
144968,155.0,35
144969,182.0,62
144970,162.0,118
144971,162.0,118
144972,162.0,118
144973,55.0,89
144974,137.0,89
144975,162.0,118
144976,155.0,118
144977,35.0,118
144978,162.0,94
144979,65.0,116
144980,55.0,35
144981,165.0,89
144982,122.0,35
144983,122.0,62
144984,122.0,118
144985,34.0,118
144986,152.0,118
144987,122.0,89
144988,152.0,89
144989,122.0,118
144990,122.0,118
144991,137.0,118
144992,182.0,94
144993,177.0,116
144994,177.0,35
144995,165.0,89
144996,122.0,35
144997,122.0,62
144998,122.0,118
144999,34.0,118
145000,152.0,118
145001,122.0,89
145002,152.0,89
145003,122.0,118
145004,122.0,118
145005,177.0,118
145006,177.0,94
145007,137.0,116
145008,127.0,35
145009,162.0,89
145010,162.0,35
145011,55.0,62
145012,30.0,118
145013,30.0,118
145014,30.0,118
145015,137.0,89
145016,30.0,89
145017,30.0,118
145018,152.0,118
145019,30.0,118
145020,162.0,94
145021,30.0,116
145022,30.0,35
145023,162.0,89
145024,30.0,35
145025,55.0,62
145026,30.0,118
145027,30.0,118
145028,182.0,118
145029,137.0,89
145030,179.0,89
145031,30.0,118
145032,177.0,118
145033,55.0,118
145034,30.0,94
145035,30.0,116
145036,30.0,35
145037,30.0,89
145038,30.0,35
145039,137.0,62
145040,165.0,118
145041,30.0,118
145042,122.0,118
145043,30.0,89
145044,122.0,89
145045,30.0,118
145046,30.0,118
145047,122.0,118
145048,34.0,94
145049,30.0,116
145050,30.0,35
145051,152.0,89
145052,30.0,35
145053,122.0,62
145054,30.0,118
145055,152.0,118
145056,122.0,118
145057,122.0,89
145058,177.0,89
145059,137.0,118
145060,182.0,118
145061,152.0,118
145062,179.0,94
145063,177.0,116
145064,182.0,35
145065,30.0,89
145066,30.0,35
145067,137.0,9
145068,30.0,62
145069,30.0,118
145070,177.0,118
145071,30.0,118
145072,179.0,89
145073,55.0,89
145074,55.0,118
145075,184.0,118
145076,127.0,118
145077,162.0,94
145078,162.0,116
145079,55.0,35
145080,55.0,89
145081,162.0,35
145082,162.0,62
145083,55.0,118
145084,55.0,118
145085,55.0,118
145086,41.0,89
145087,155.0,89
145088,182.0,118
145089,165.0,118
145090,122.0,118
145091,122.0,94
145092,122.0,116
145093,34.0,35
145094,152.0,89
145095,155.0,35
145096,122.0,62
145097,35.0,118
145098,152.0,118
145099,65.0,118
145100,122.0,89
145101,177.0,89
145102,122.0,118
145103,177.0,118
145104,137.0,118
145105,127.0,94
145106,162.0,116
145107,162.0,35
145108,55.0,89
145109,137.0,35
145110,162.0,62
145111,162.0,118
145112,55.0,118
145113,165.0,118
145114,122.0,89
145115,122.0,89
145116,122.0,118
145117,34.0,118
145118,152.0,118
145119,122.0,94
145120,152.0,116
145121,122.0,35
145122,122.0,89
145123,177.0,35
145124,137.0,62
145125,182.0,118
145126,55.0,118
145127,152.0,118
145128,137.0,89
145129,179.0,89
145130,177.0,118
145131,152.0,118
145132,182.0,118
145133,137.0,94
145134,179.0,116
145135,177.0,35
145136,179.0,89
145137,179.0,35
145138,55.0,62
145139,9.0,118
145140,9.0,118
145141,127.0,118
145142,162.0,89
145143,162.0,89
145144,55.0,118
145145,55.0,118
145146,162.0,118
145147,162.0,94
145148,55.0,116
145149,165.0,35
145150,122.0,89
145151,41.0,35
145152,122.0,62
145153,122.0,118
145154,34.0,118
145155,155.0,118
145156,152.0,89
145157,182.0,89
145158,122.0,118
145159,152.0,118
145160,122.0,118
145161,122.0,94
145162,177.0,116
145163,177.0,35
145164,55.0,89
145165,9.0,35
145166,9.0,9
145167,9.0,62
145168,55.0,118
145169,143.0,118
145170,160.0,118
145171,143.0,89
145172,155.0,89
145173,35.0,118
145174,65.0,118
145175,127.0,118
145176,162.0,94
145177,162.0,116
145178,55.0,35
145179,143.0,89
145180,143.0,35
145181,162.0,62
145182,162.0,118
145183,55.0,118
145184,165.0,118
145185,122.0,89
145186,122.0,89
145187,122.0,118
145188,34.0,118
145189,152.0,118
145190,122.0,94
145191,152.0,116
145192,122.0,35
145193,177.0,89
145194,122.0,35
145195,137.0,62
145196,165.0,118
145197,182.0,118
145198,122.0,118
145199,122.0,89
145200,177.0,89
145201,122.0,118
145202,34.0,118
145203,152.0,118
145204,122.0,94
145205,152.0,116
145206,122.0,35
145207,122.0,89
145208,177.0,35
145209,137.0,62
145210,137.0,118
145211,137.0,118
145212,177.0,118
145213,152.0,89
145214,182.0,89
145215,179.0,118
145216,127.0,118
145217,162.0,118
145218,162.0,94
145219,55.0,116
145220,137.0,35
145221,177.0,89
145222,152.0,35
145223,162.0,62
145224,162.0,118
145225,55.0,118
145226,165.0,118
145227,122.0,89
145228,122.0,89
145229,122.0,118
145230,34.0,118
145231,152.0,118
145232,122.0,94
145233,152.0,116
145234,122.0,35
145235,122.0,89
145236,177.0,35
145237,137.0,62
145238,182.0,118
145239,179.0,118
145240,179.0,118
145241,177.0,89
145242,152.0,89
145243,182.0,118
145244,137.0,118
145245,179.0,118
145246,177.0,94
145247,55.0,116
145248,152.0,35
145249,179.0,89
145250,179.0,35
145251,9.0,62
145252,55.0,118
145253,179.0,118
145254,55.0,118
145255,127.0,89
145256,162.0,89
145257,162.0,118
145258,55.0,118
145259,137.0,118
145260,41.0,94
145261,55.0,116
145262,162.0,35
145263,155.0,89
145264,162.0,35
145265,182.0,62
145266,55.0,118
145267,165.0,118
145268,122.0,118
145269,122.0,89
145270,122.0,89
145271,34.0,118
145272,152.0,118
145273,122.0,118
145274,152.0,94
145275,122.0,116
145276,122.0,35
145277,177.0,89
145278,177.0,35
145279,137.0,62
145280,55.0,118
145281,55.0,118
145282,141.0,118
145283,179.0,89
145284,141.0,89
145285,179.0,118
145286,30.0,118
145287,55.0,118
145288,141.0,94
145289,179.0,116
145290,30.0,35
145291,165.0,89
145292,122.0,35
145293,30.0,62
145294,30.0,118
145295,127.0,118
145296,30.0,118
145297,30.0,89
145298,30.0,89
145299,30.0,118
145300,30.0,118
145301,30.0,118
145302,30.0,94
145303,55.0,116
145304,184.0,35
145305,155.0,89
145306,35.0,35
145307,162.0,62
145308,162.0,118
145309,41.0,118
145310,55.0,118
145311,155.0,89
145312,182.0,89
145313,137.0,118
145314,162.0,118
145315,162.0,118
145316,55.0,94
145317,155.0,116
145318,35.0,35
145319,122.0,89
145320,41.0,35
145321,122.0,62
145322,34.0,118
145323,152.0,118
145324,122.0,118
145325,155.0,89
145326,152.0,89
145327,182.0,118
145328,122.0,118
145329,177.0,118
145330,122.0,94
145331,137.0,116
145332,182.0,35
145333,177.0,89
145334,165.0,35
145335,122.0,62
145336,122.0,118
145337,122.0,118
145338,155.0,118
145339,34.0,89
145340,35.0,89
145341,152.0,118
145342,65.0,118
145343,122.0,118
145344,152.0,94
145345,122.0,116
145346,122.0,35
145347,177.0,89
145348,177.0,35
145349,165.0,62
145350,122.0,118
145351,127.0,118
145352,55.0,118
145353,162.0,89
145354,162.0,89
145355,55.0,118
145356,137.0,118
145357,184.0,118
145358,30.0,94
145359,162.0,116
145360,30.0,35
145361,162.0,89
145362,30.0,35
145363,55.0,62
145364,30.0,118
145365,122.0,118
145366,30.0,118
145367,30.0,89
145368,122.0,89
145369,34.0,118
145370,30.0,118
145371,30.0,118
145372,152.0,94
145373,30.0,116
145374,122.0,35
145375,30.0,89
145376,152.0,35
145377,30.0,62
145378,122.0,118
145379,177.0,118
145380,122.0,118
145381,165.0,89
145382,137.0,89
145383,122.0,118
145384,122.0,118
145385,177.0,118
145386,122.0,94
145387,34.0,116
145388,55.0,35
145389,152.0,89
145390,184.0,35
145391,152.0,62
145392,143.0,118
145393,122.0,118
145394,160.0,118
145395,152.0,89
145396,122.0,89
145397,143.0,118
145398,177.0,118
145399,143.0,118
145400,143.0,94
145401,127.0,116
145402,65.0,35
145403,162.0,89
145404,162.0,35
145405,55.0,62
145406,55.0,118
145407,137.0,118
145408,152.0,118
145409,182.0,89
145410,137.0,89
145411,179.0,118
145412,162.0,118
145413,41.0,118
145414,162.0,94
145415,55.0,116
145416,182.0,35
145417,165.0,89
145418,122.0,35
145419,177.0,62
145420,122.0,118
145421,122.0,118
145422,177.0,118
145423,122.0,89
145424,34.0,89
145425,152.0,118
145426,122.0,118
145427,155.0,118
145428,182.0,94
145429,152.0,116
145430,122.0,35
145431,122.0,89
145432,177.0,35
145433,137.0,62
145434,165.0,118
145435,177.0,118
145436,122.0,118
145437,122.0,89
145438,122.0,89
145439,34.0,30
145440,152.0,30
145441,122.0,118
145442,152.0,118
145443,122.0,30
145444,177.0,177
145445,152.0,118
145446,182.0,94
145447,179.0,116
145448,137.0,35
145449,182.0,89
145450,177.0,35
145451,55.0,62
145452,177.0,118
145453,122.0,118
145454,152.0,118
145455,177.0,89
145456,182.0,89
145457,137.0,118
145458,179.0,118
145459,177.0,118
145460,152.0,94
145461,127.0,116
145462,162.0,35
145463,162.0,89
145464,55.0,35
145465,9.0,62
145466,179.0,118
145467,179.0,118
145468,162.0,118
145469,162.0,89
145470,55.0,89
145471,155.0,118
145472,165.0,118
145473,35.0,118
145474,122.0,94
145475,65.0,116
145476,122.0,35
145477,122.0,89
145478,34.0,35
145479,152.0,62
145480,122.0,118
145481,152.0,118
145482,122.0,118
145483,177.0,89
145484,122.0,89
145485,165.0,118
145486,137.0,118
145487,122.0,118
145488,182.0,94
145489,122.0,116
145490,122.0,35
145491,177.0,89
145492,34.0,35
145493,152.0,62
145494,122.0,118
145495,152.0,118
145496,122.0,118
145497,177.0,89
145498,152.0,89
145499,122.0,118
145500,177.0,118
145501,182.0,118
145502,137.0,94
145503,177.0,116
145504,122.0,35
145505,122.0,89
145506,179.0,35
145507,144.0,62
145508,142.0,118
145509,177.0,118
145510,130.0,118
145511,55.0,89
145512,127.0,89
145513,162.0,118
145514,162.0,118
145515,55.0,118
145516,152.0,94
145517,179.0,116
145518,179.0,35
145519,142.0,89
145520,164.0,35
145521,180.0,62
145522,162.0,118
145523,162.0,118
145524,55.0,118
145525,55.0,89
145526,180.0,89
145527,55.0,118
145528,9.0,118
145529,9.0,118
145530,9.0,94
145531,9.0,116
145532,55.0,35
145533,9.0,89
145534,55.0,35
145535,165.0,9
145536,122.0,62
145537,122.0,118
145538,122.0,118
145539,34.0,118
145540,152.0,89
145541,122.0,89
145542,152.0,118
145543,122.0,118
145544,122.0,118
145545,177.0,94
145546,137.0,116
145547,182.0,35
145548,177.0,89
145549,182.0,35
145550,137.0,62
145551,177.0,118
145552,127.0,118
145553,162.0,118
145554,162.0,89
145555,55.0,89
145556,177.0,118
145557,55.0,118
145558,162.0,118
145559,30.0,94
145560,162.0,116
145561,30.0,35
145562,55.0,89
145563,30.0,35
145564,177.0,62
145565,30.0,118
145566,142.0,118
145567,177.0,118
145568,143.0,89
145569,142.0,89
145570,30.0,118
145571,164.0,118
145572,152.0,118
145573,179.0,94
145574,35.0,116
145575,180.0,35
145576,30.0,89
145577,152.0,35
145578,152.0,62
145579,179.0,118
145580,179.0,118
145581,177.0,118
145582,115.0,89
145583,30.0,89
145584,165.0,118
145585,122.0,118
145586,30.0,118
145587,30.0,94
145588,122.0,116
145589,30.0,35
145590,30.0,89
145591,55.0,35
145592,122.0,62
145593,34.0,118
145594,152.0,118
145595,41.0,118
145596,122.0,89
145597,152.0,89
145598,122.0,118
145599,122.0,118
145600,177.0,118
145601,177.0,94
145602,127.0,116
145603,155.0,35
145604,182.0,89
145605,162.0,35
145606,162.0,62
145607,55.0,118
145608,180.0,118
145609,55.0,118
145610,9.0,89
145611,162.0,89
145612,184.0,118
145613,160.0,118
145614,162.0,118
145615,155.0,94
145616,55.0,116
145617,35.0,35
145618,65.0,89
145619,55.0,35
145620,9.0,62
145621,55.0,118
145622,165.0,118
145623,122.0,118
145624,122.0,89
145625,122.0,89
145626,34.0,118
145627,152.0,118
145628,122.0,118
145629,172.0,94
145630,152.0,116
145631,122.0,35
145632,122.0,89
145633,177.0,35
145634,137.0,62
145635,182.0,118
145636,9.0,118
145637,177.0,118
145638,127.0,89
145639,162.0,89
145640,162.0,118
145641,55.0,118
145642,152.0,118
145643,182.0,94
145644,137.0,116
145645,177.0,35
145646,55.0,89
145647,179.0,35
145648,179.0,62
145649,162.0,118
145650,162.0,118
145651,55.0,118
145652,165.0,89
145653,122.0,89
145654,122.0,118
145655,122.0,118
145656,34.0,118
145657,152.0,94
145658,122.0,116
145659,152.0,35
145660,122.0,89
145661,122.0,35
145662,177.0,9
145663,177.0,62
145664,55.0,118
145665,152.0,118
145666,179.0,118
145667,179.0,89
145668,55.0,89
145669,152.0,118
145670,152.0,118
145671,179.0,118
145672,179.0,94
145673,55.0,116
145674,55.0,35
145675,166.0,89
145676,179.0,35
145677,179.0,62
145678,55.0,118
145679,34.0,118
145680,34.0,118
145681,34.0,89
145682,34.0,89
145683,34.0,118
145684,34.0,118
145685,55.0,118
145686,34.0,94
145687,177.0,116
145688,34.0,35
145689,179.0,89
145690,141.0,35
145691,34.0,62
145692,127.0,118
145693,162.0,118
145694,162.0,118
145695,55.0,89
145696,55.0,89
145697,165.0,118
145698,55.0,118
145699,122.0,118
145700,122.0,94
145701,122.0,116
145702,34.0,35
145703,162.0,89
145704,162.0,35
145705,55.0,62
145706,152.0,118
145707,122.0,118
145708,152.0,118
145709,122.0,89
145710,122.0,89
145711,177.0,118
145712,137.0,118
145713,182.0,118
145714,55.0,94
145715,68.0,116
145716,177.0,35
145717,152.0,89
145718,182.0,35
145719,179.0,62
145720,137.0,118
145721,177.0,118
145722,55.0,118
145723,68.0,89
145724,68.0,89
145725,141.0,118
145726,55.0,118
145727,34.0,118
145728,165.0,94
145729,122.0,116
145730,122.0,35
145731,122.0,89
145732,34.0,35
145733,152.0,62
145734,122.0,118
145735,152.0,118
145736,122.0,118
145737,122.0,89
145738,177.0,89
145739,177.0,118
145740,55.0,118
145741,127.0,118
145742,41.0,94
145743,155.0,116
145744,155.0,35
145745,182.0,89
145746,162.0,35
145747,162.0,62
145748,55.0,118
145749,152.0,118
145750,179.0,118
145751,155.0,89
145752,162.0,89
145753,35.0,118
145754,162.0,118
145755,65.0,118
145756,55.0,94
145757,165.0,116
145758,122.0,35
145759,122.0,89
145760,172.0,35
145761,122.0,62
145762,34.0,118
145763,152.0,118
145764,122.0,118
145765,152.0,89
145766,122.0,89
145767,177.0,118
145768,165.0,118
145769,122.0,118
145770,122.0,94
145771,122.0,116
145772,137.0,35
145773,182.0,89
145774,122.0,35
145775,34.0,62
145776,177.0,118
145777,152.0,118
145778,122.0,118
145779,152.0,89
145780,122.0,89
145781,122.0,118
145782,177.0,118
145783,177.0,118
145784,152.0,94
145785,182.0,116
145786,137.0,35
145787,179.0,89
145788,177.0,35
145789,152.0,62
145790,179.0,118
145791,179.0,118
145792,122.0,118
145793,122.0,89
145794,144.0,89
145795,55.0,118
145796,141.0,118
145797,34.0,118
145798,141.0,94
145799,55.0,116
145800,34.0,35
145801,34.0,89
145802,141.0,35
145803,34.0,62
145804,141.0,118
145805,34.0,118
145806,179.0,118
145807,152.0,89
145808,127.0,89
145809,162.0,118
145810,162.0,118
145811,55.0,118
145812,55.0,94
145813,180.0,116
145814,179.0,35
145815,179.0,89
145816,143.0,35
145817,30.0,62
145818,177.0,118
145819,143.0,118
145820,162.0,118
145821,162.0,89
145822,55.0,89
145823,165.0,118
145824,122.0,118
145825,122.0,118
145826,122.0,94
145827,41.0,116
145828,34.0,35
145829,152.0,89
145830,122.0,35
145831,152.0,62
145832,122.0,118
145833,177.0,118
145834,122.0,118
145835,165.0,89
145836,137.0,89
145837,122.0,118
145838,182.0,118
145839,122.0,118
145840,177.0,94
145841,122.0,116
145842,34.0,35
145843,155.0,89
145844,182.0,35
145845,152.0,62
145846,122.0,118
145847,152.0,118
145848,122.0,118
145849,177.0,89
145850,152.0,89
145851,122.0,118
145852,182.0,118
145853,177.0,118
145854,127.0,94
145855,179.0,116
145856,162.0,35
145857,143.0,89
145858,162.0,35
145859,55.0,62
145860,179.0,118
145861,137.0,118
145862,152.0,118
145863,179.0,89
145864,177.0,89
145865,179.0,118
145866,152.0,118
145867,179.0,118
145868,179.0,94
145869,162.0,116
145870,162.0,35
145871,55.0,89
145872,155.0,35
145873,35.0,62
145874,41.0,118
145875,155.0,118
145876,182.0,118
145877,55.0,89
145878,155.0,89
145879,35.0,142
145880,41.0,177
145881,55.0,118
145882,184.0,142
145883,155.0,118
145884,55.0,164
145885,182.0,180
145886,127.0,180
145887,55.0,118
145888,165.0,94
145889,122.0,116
145890,177.0,35
145891,122.0,89
145892,122.0,35
145893,34.0,62
145894,152.0,118
145895,122.0,118
145896,155.0,118
145897,152.0,89
145898,35.0,89
145899,65.0,118
145900,122.0,118
145901,177.0,118
145902,165.0,94
145903,122.0,116
145904,122.0,35
145905,137.0,89
145906,122.0,35
145907,182.0,62
145908,122.0,118
145909,177.0,118
145910,34.0,118
145911,152.0,89
145912,122.0,89
145913,152.0,118
145914,122.0,118
145915,122.0,118
145916,177.0,94
145917,177.0,116
145918,152.0,35
145919,182.0,89
145920,137.0,35
145921,177.0,62
145922,179.0,118
145923,127.0,118
145924,55.0,118
145925,55.0,89
145926,152.0,89
145927,179.0,118
145928,179.0,118
145929,55.0,118
145930,165.0,94
145931,122.0,116
145932,122.0,35
145933,122.0,89
145934,34.0,35
145935,152.0,62
145936,122.0,118
145937,152.0,118
145938,122.0,118
145939,137.0,89
145940,182.0,89
145941,177.0,118
145942,152.0,118
145943,122.0,118
145944,182.0,94
145945,177.0,116
145946,137.0,35
145947,179.0,89
145948,177.0,35
145949,55.0,62
145950,55.0,118
145951,55.0,118
145952,127.0,118
145953,55.0,89
145954,55.0,89
145955,55.0,118
145956,152.0,118
145957,179.0,118
145958,179.0,94
145959,55.0,116
145960,152.0,35
145961,179.0,89
145962,179.0,35
145963,165.0,62
145964,122.0,118
145965,122.0,118
145966,65.0,118
145967,122.0,89
145968,34.0,89
145969,152.0,118
145970,122.0,118
145971,152.0,118
145972,122.0,94
145973,177.0,116
145974,122.0,35
145975,177.0,89
145976,152.0,35
145977,41.0,62
145978,179.0,118
145979,179.0,118
145980,155.0,118
145981,182.0,89
145982,127.0,89
145983,166.0,118
145984,55.0,118
145985,55.0,118
145986,165.0,94
145987,122.0,116
145988,122.0,35
145989,122.0,89
145990,34.0,35
145991,152.0,62
145992,122.0,118
145993,152.0,118
145994,122.0,118
145995,122.0,89
145996,177.0,89
145997,137.0,118
145998,152.0,118
145999,182.0,118
146000,177.0,94
146001,152.0,137
146002,155.0,116
146003,182.0,35
146004,35.0,89
146005,65.0,35
146006,137.0,62
146007,177.0,118
146008,179.0,118
146009,179.0,118
146010,55.0,89
146011,55.0,89
146012,179.0,118
146013,143.0,118
146014,160.0,118
146015,143.0,94
146016,160.0,116
146017,143.0,35
146018,127.0,89
146019,143.0,35
146020,143.0,62
146021,55.0,118
146022,55.0,118
146023,55.0,118
146024,55.0,89
146025,127.0,89
146026,41.0,118
146027,55.0,118
146028,165.0,118
146029,155.0,94
146030,122.0,116
146031,182.0,35
146032,122.0,89
146033,122.0,35
146034,34.0,62
146035,152.0,118
146036,122.0,118
146037,155.0,118
146038,152.0,89
146039,35.0,89
146040,122.0,118
146041,122.0,118
146042,177.0,118
146043,177.0,94
146044,165.0,116
146045,65.0,35
146046,122.0,89
146047,122.0,35
146048,122.0,62
146049,34.0,118
146050,152.0,118
146051,122.0,118
146052,152.0,89
146053,122.0,89
146054,177.0,30
146055,55.0,30
146056,122.0,30
146057,137.0,177
146058,182.0,118
146059,177.0,118
146060,182.0,118
146061,137.0,94
146062,177.0,116
146063,152.0,35
146064,179.0,89
146065,179.0,35
146066,55.0,62
146067,177.0,118
146068,127.0,118
146069,55.0,118
146070,55.0,89
146071,165.0,89
146072,122.0,118
146073,122.0,118
146074,122.0,118
146075,34.0,94
146076,152.0,116
146077,122.0,35
146078,152.0,89
146079,122.0,35
146080,122.0,62
146081,177.0,118
146082,177.0,118
146083,55.0,118
146084,152.0,89
146085,165.0,89
146086,122.0,118
146087,122.0,118
146088,122.0,118
146089,34.0,94
146090,152.0,116
146091,122.0,35
146092,152.0,89
146093,122.0,35
146094,122.0,62
146095,177.0,118
146096,137.0,118
146097,182.0,118
146098,152.0,89
146099,179.0,89
146100,179.0,118
146101,177.0,118
146102,152.0,118
146103,182.0,94
146104,179.0,116
146105,137.0,35
146106,177.0,89
146107,41.0,35
146108,55.0,62
146109,155.0,118
146110,182.0,118
146111,55.0,118
146112,155.0,89
146113,55.0,89
146114,184.0,118
146115,127.0,118
146116,35.0,118
146117,65.0,94
146118,55.0,116
146119,165.0,35
146120,122.0,89
146121,122.0,35
146122,122.0,62
146123,34.0,118
146124,152.0,118
146125,122.0,118
146126,152.0,89
146127,122.0,89
146128,122.0,118
146129,177.0,118
146130,184.0,118
146131,177.0,94
146132,55.0,94
146133,55.0,116
146134,55.0,35
146135,152.0,89
146136,179.0,35
146137,179.0,62
146138,165.0,137
146139,55.0,118
146140,122.0,118
146141,122.0,118
146142,127.0,89
146143,55.0,89
146144,122.0,118
146145,34.0,118
146146,152.0,118
146147,122.0,94
146148,172.0,116
146149,152.0,35
146150,122.0,89
146151,122.0,35
146152,177.0,62
146153,137.0,118
146154,55.0,118
146155,182.0,118
146156,177.0,89
146157,152.0,89
146158,182.0,118
146159,179.0,118
146160,137.0,118
146161,177.0,94
146162,152.0,116
146163,179.0,35
146164,179.0,89
146165,55.0,35
146166,55.0,62
146167,165.0,118
146168,122.0,118
146169,122.0,118
146170,122.0,89
146171,34.0,89
146172,152.0,118
146173,122.0,118
146174,152.0,118
146175,122.0,94
146176,122.0,116
146177,177.0,35
146178,177.0,89
146179,143.0,35
146180,160.0,62
146181,143.0,118
146182,143.0,118
146183,143.0,118
146184,55.0,89
146185,55.0,89
146186,55.0,118
146187,127.0,118
146188,55.0,118
146189,55.0,94
146190,55.0,116
146191,55.0,35
146192,55.0,89
146193,55.0,35
146194,165.0,62
146195,122.0,118
146196,122.0,118
146197,122.0,118
146198,34.0,89
146199,152.0,89
146200,122.0,118
146201,152.0,118
146202,122.0,118
146203,122.0,94
146204,177.0,116
146205,137.0,35
146206,182.0,89
146207,55.0,35
146208,177.0,62
146209,127.0,118
146210,55.0,118
146211,152.0,118
146212,182.0,89
146213,137.0,89
146214,41.0,118
146215,177.0,118
146216,155.0,118
146217,182.0,94
146218,179.0,116
146219,55.0,35
146220,152.0,89
146221,179.0,35
146222,152.0,9
146223,165.0,62
146224,179.0,118
146225,179.0,118
146226,122.0,118
146227,122.0,89
146228,122.0,89
146229,34.0,118
146230,152.0,118
146231,122.0,118
146232,152.0,94
146233,122.0,116
146234,122.0,35
146235,177.0,89
146236,127.0,35
146237,155.0,62
146238,35.0,118
146239,41.0,118
146240,55.0,118
146241,177.0,89
146242,155.0,89
146243,165.0,118
146244,182.0,118
146245,122.0,118
146246,122.0,94
146247,122.0,116
146248,34.0,35
146249,152.0,89
146250,122.0,35
146251,152.0,62
146252,155.0,118
146253,122.0,118
146254,122.0,118
146255,177.0,89
146256,137.0,89
146257,182.0,118
146258,55.0,118
146259,177.0,118
146260,152.0,94
146261,182.0,116
146262,35.0,35
146263,137.0,89
146264,41.0,35
146265,177.0,62
146266,155.0,118
146267,182.0,118
146268,152.0,118
146269,179.0,89
146270,179.0,89
146271,55.0,118
146272,179.0,118
146273,55.0,118
146274,155.0,94
146275,35.0,116
146276,65.0,35
146277,152.0,89
146278,152.0,35
146279,179.0,62
146280,179.0,118
146281,55.0,118
146282,165.0,118
146283,122.0,89
146284,122.0,89
146285,127.0,118
146286,122.0,118
146287,34.0,118
146288,152.0,94
146289,122.0,116
146290,55.0,35
146291,127.0,89
146292,55.0,35
146293,172.0,62
146294,152.0,118
146295,122.0,118
146296,177.0,118
146297,122.0,89
146298,177.0,89
146299,165.0,118
146300,122.0,118
146301,122.0,118
146302,172.0,94
146303,122.0,116
146304,34.0,35
146305,152.0,89
146306,122.0,35
146307,152.0,62
146308,122.0,118
146309,137.0,118
146310,182.0,118
146311,177.0,89
146312,152.0,89
146313,122.0,118
146314,182.0,118
146315,177.0,118
146316,137.0,94
146317,65.0,116
146318,177.0,35
146319,41.0,89
146320,165.0,35
146321,155.0,62
146322,122.0,118
146323,182.0,118
146324,127.0,118
146325,166.0,89
146326,55.0,89
146327,122.0,118
146328,122.0,118
146329,179.0,118
146330,34.0,94
146331,143.0,116
146332,160.0,35
146333,152.0,89
146334,122.0,35
146335,143.0,62
146336,152.0,118
146337,143.0,118
146338,143.0,118
146339,162.0,89
146340,162.0,89
146341,122.0,118
146342,55.0,118
146343,177.0,118
146344,122.0,94
146345,177.0,116
146346,55.0,35
146347,152.0,89
146348,179.0,35
146349,179.0,62
146350,162.0,118
146351,162.0,118
146352,55.0,118
146353,55.0,89
146354,55.0,89
146355,55.0,118
146356,55.0,118
146357,55.0,118
146358,55.0,94
146359,165.0,116
146360,122.0,35
146361,122.0,89
146362,122.0,35
146363,34.0,62
146364,152.0,118
146365,122.0,118
146366,152.0,118
146367,122.0,89
146368,137.0,89
146369,182.0,118
146370,177.0,118
146371,152.0,118
146372,122.0,94
146373,182.0,116
146374,177.0,35
146375,127.0,89
146376,155.0,35
146377,35.0,62
146378,65.0,118
146379,55.0,118
146380,137.0,118
146381,177.0,89
146382,179.0,89
146383,55.0,118
146384,55.0,118
146385,184.0,118
146386,165.0,94
146387,122.0,116
146388,152.0,35
146389,122.0,89
146390,179.0,35
146391,179.0,62
146392,122.0,118
146393,34.0,118
146394,152.0,118
146395,122.0,89
146396,152.0,89
146397,122.0,118
146398,122.0,118
146399,177.0,118
146400,177.0,137
146401,55.0,94
146402,127.0,116
146403,166.0,35
146404,55.0,89
146405,55.0,35
146406,55.0,62
146407,55.0,118
146408,55.0,118
146409,55.0,118
146410,55.0,89
146411,55.0,89
146412,55.0,118
146413,55.0,118
146414,55.0,118
146415,152.0,94
146416,179.0,116
146417,179.0,35
146418,127.0,89
146419,55.0,35
146420,55.0,62
146421,55.0,118
146422,165.0,118
146423,122.0,118
146424,122.0,89
146425,122.0,89
146426,34.0,118
146427,152.0,118
146428,122.0,118
146429,152.0,94
146430,122.0,116
146431,122.0,35
146432,177.0,89
146433,137.0,35
146434,55.0,62
146435,182.0,118
146436,127.0,118
146437,177.0,118
146438,55.0,89
146439,41.0,89
146440,165.0,118
146441,122.0,118
146442,155.0,118
146443,122.0,94
146444,182.0,116
146445,122.0,35
146446,34.0,89
146447,152.0,35
146448,122.0,62
146449,152.0,118
146450,122.0,118
146451,122.0,118
146452,177.0,89
146453,177.0,89
